id,unit,number,street,city,district,region,postcode,hash
,,"13270",ROUTE 38,STERLING,,,,9a7abc659caf1bd2
,,"13266",WRIGHT RD,STERLING,,,,c7b58909ef54b3e8
,,"13269",ROUTE 38,STERLING,,,,1ac3f598ad1e879b
,,"13331",IRA STATION RD,STERLING,,,,d5b5aea36229c881
,,"15085",ROUTE 104,STERLING,,,,e33b41019fca713a
,,"15081",ROUTE 104,STERLING,,,,c71b9c86800d0074
,,"13268",WRIGHT RD,STERLING,,,,9aecd6b3674715ec
,,"581",STERLING STATION RD,STERLING,,,,146b8841c33f483f
,,"15079",ROUTE 104,STERLING,,,,83579bd926b5d028
,,"13258",ROUTE 38,STERLING,,,,5f61ca3d611217ce
,,"13256",SANFORD RD,STERLING,,,,9045d8ae5f020c50
,,"13319",IRA STATION RD,STERLING,,,,6265d99f8f018a40
,,"569",STERLING STATION RD,STERLING,,,,149b151a82ff3066
,,"13254",ROUTE 38,STERLING,,,,cef5d786919e1ffb
,,"13257",WRIGHT RD,STERLING,,,,72ac28343963ca2f
,,"570",STERLING STATION RD,STERLING,,,,168613c7096a4c6f
,,"15071",ROUTE 104,STERLING,,,,aa63a16053c1a797
,,"13251",ROUTE 38,STERLING,,,,4bdbd44c264201d0
,,"13248",SANFORD RD,STERLING,,,,ffa3c630a46d2a07
,,"15063",ROUTE 104,STERLING,,,,a428602f6aeae86f
,,"558",STERLING STATION RD,STERLING,,,,4f45c08d0f9913b1
,,"13243",ROUTE 38,STERLING,,,,3b32ccef3256566c
,,"15061",ROUTE 104,STERLING,,,,baa9a31feb54ba6b
,,"541",STERLING STATION RD,STERLING,,,,e1e414fbdfd7b39c
,,"539",STERLING STATION RD,STERLING,,,,6ec9e38f8bdd5b33
,,"15064",ROUTE 104,STERLING,,,,7c7644a0b8b7a508
,,"13229",SANFORD RD,STERLING,,,,197d9c87d0baef20
,,"15057",ROUTE 104,STERLING,,,,996419135f61af28
,,"13227",ROUTE 38,STERLING,,,,b922906d15e3316c
,,"13225",SANFORD RD,STERLING,,,,16e6fc179dd5c21b
,,"15056",ROUTE 104,STERLING,,,,f994596aedf9a176
,,"13300",IRA STATION RD,STERLING,,,,f8d26cac242fe0b0
,,"15051",ROUTE 104,STERLING,,,,d93af57195edbf0e
,,"13228",WRIGHT RD,STERLING,,,,126e53806f386bb2
,,"13217",ROUTE 38,STERLING,,,,e3b1b2073d465061
,,"13211",SANFORD RD,STERLING,,,,afd4b672d3ed2fee
,,"15048",ROUTE 104,STERLING,,,,68801699aae441b8
,,"481",STERLING STATION RD,STERLING,,,,416259107544d62a
,,"15042",ROUTE 104,STERLING,,,,73047d4f9f29525f
,,"463",STERLING STATION RD,STERLING,,,,56b05812a3654be9
,,"13199",SANFORD RD,STERLING,,,,484d65b796751ccc
,,"13270",IRA STATION RD,STERLING,,,,41eb21865d63324e
,,"13177",SANFORD RD,STERLING,,,,1dbd0534de8f75b1
,,"13165",WRIGHT RD,STERLING,,,,314e1011cdcdeba8
,,"13134",ROUTE 38,STERLING,,,,b90a17e21e34b998
,,"13143",ROUTE 38,STERLING,,,,6126b5a8ba484cc7
,,"14913",ROUTE 104,STERLING,,,,7008ae27498df5d5
,,"14899",ROUTE 104,STERLING,,,,397e4518234aff66
,,"14889",ROUTE 104,STERLING,,,,f65c99dbd824969b
,,"14851",ROUTE 104,STERLING,,,,a530c34e8e3abf9b
,,"14881",ROUTE 104,STERLING,,,,e99401cc8c38d9db
,,"14869",ROUTE 104,STERLING,,,,62e254812a507c19
,,"14857",ROUTE 104,STERLING,,,,a2aed5ff743324b8
,,"14825",ROUTE 104,STERLING,,,,77f453449a17c71a
,,"14781",ROUTE 104,STERLING,,,,07e98f443996c22a
,,"14761",ROUTE 104,STERLING,,,,8c703160802e924a
,,"13100",WRIGHT RD,STERLING,,,,5040ddcf77d8f1de
,,"14741",ROUTE 104,STERLING,,,,8fddead1919d6ad8
,,"14735",ROUTE 104,STERLING,,,,bd58e6b83a36991b
,,"14683",ROUTE 104,STERLING,,,,ae0f665edaa45ded
,,"14725",ROUTE 104,STERLING,,,,32d98bd3bde07d26
,,"14573",ROUTE 104,STERLING,,,,f0c3678a9a006691
,,"14499",ROUTE 104,STERLING,,,,aaee65c5ba8ee584
,,"14469",ROUTE 104,STERLING,,,,e16524b746319b8a
,,"559",OLD STATE 104 RD,STERLING,,,,f6cdb8756bd05bef
,,"493",OLD STATE 104 RD,STERLING,,,,5884356178aea60f
,,"515",OLD STATE 104 RD,STERLING,,,,f58b74054d7a54e9
,,"489",OLD STATE 104 RD,STERLING,,,,c3ea56904fc30a23
,,"1173",ROUTE 104A,STERLING,,,,690f037e1d3fc7fa
,,"1615",OLD STATE RD,STERLING,,,,33de4c1e87bf8af6
,,"1257",OLD STATE RD,STERLING,,,,fcae18b0befc3aef
,,"13431",ROUTE 38,STERLING,,,,ff0dec6b8f1d8efc
,,"569",FINTCHES CORNERS RD,STERLING,,,,0a70f7ea966c9955
,,"13291",WRIGHT RD,STERLING,,,,2993b12cb9754dca
,,"1622",OLD STATE RD,STERLING,,,,b80bda192ca84192
,,"1790",MARONEY RD,STERLING,,,,81009b3ed7b3296f
,,"1487",ONIONVILLE RD,STERLING,,,,9fcdc6f604532c80
,,"1832",ONIONVILLE RD,STERLING,,,,79f6dcdb6f0cbc1b
,,"15761",ROUTE 104,STERLING,,,,02098ac3ce2006b0
,,"13852",ROUTE 38,STERLING,,,,2192e4dc2fa665a8
,,"14113",SHORT CUT RD,STERLING,,,,919f6e5d7ba0de21
,,"13272",WRIGHT RD,STERLING,,,,474b7da5bc9a240d
,,"13258",SANFORD RD,STERLING,,,,706fadf228a89d22
,,"15671",ROUTE 104,STERLING,,,,ee0efaa640df902a
,,"14876",W BAY RD,STERLING,,,,ff4395263cac38fe
,,"15569",ROUTE 104,STERLING,,,,7678ac1f01877fdd
,,"1503",ONIONVILLE RD,STERLING,,,,06445c5f2c457bc7
,,"14242",WILDE RD,STERLING,,,,e6bafba0d6e51708
,,"14020",WILDE RD,STERLING,,,,ac12180c153aae86
,,"15681",ROUTE 104,STERLING,,,,19699b323a7a3897
,,"13442",MCGIBBEN RD,STERLING,,,,34ccea2a3773e277
,,"1197",OLD STATE RD,STERLING,,,,47518037f95adfae
,,"1855",NICHOLS RD,STERLING,,,,3fcb034058caea9b
,,"785",ROUTE 104A,STERLING,,,,1bf4f04308f3aa7d
,,"13292",IRA STATION RD,STERLING,,,,07314c2fad24ab69
,,"13578",IRA STATION RD,STERLING,,,,31f81131d60670dd
,,"15252",ROUTE 104,STERLING,,,,7e77b7de3a81c23d
,,"14380",WILDE RD,STERLING,,,,c6564f36c5135258
,,"13231",SANFORD RD,STERLING,,,,ef54f1a69b434edd
,,"13235",SANFORD RD,STERLING,,,,2be6e0b57a6ebf83
,,"15101",ROUTE 104,STERLING,,,,ccfb0403a1f21913
,,"15103",ROUTE 104,STERLING,,,,035a5a09294378a6
,,"15105",ROUTE 104,STERLING,,,,04d9e0ec0bf4d41f
,,"15171",ROUTE 104,STERLING,,,,611be1dd7fcdd639
,,"15275",ROUTE 104,STERLING,,,,1ecda479e739a2dc
,,"15279",ROUTE 104,STERLING,,,,580ea696f5298888
,MARINA,"14732",W BAY RD,STERLING,,,,9a97a38a182776a7
,,"1552",STERLING STATION RD,STERLING,,,,a15e13a2975a0b61
,,"1239",ROUTE 104A,STERLING,,,,c2412197b286d13e
,,"13991",COSGROVE RD,STERLING,,,,c1a9dc989270d111
,,"13953",COSGROVE RD,STERLING,,,,9180cac02dfc1f35
,,"15060",ROUTE 104,STERLING,,,,25aa998cdd1a7876
,,"13412",MCGIBBEN RD,STERLING,,,,d91c22431a8a4667
,,"15651",ROUTE 104,STERLING,,,,30a6018e4e4e3ec1
,,"13948",ROUTE 38,STERLING,,,,326603dbeec9c87d
,,"1440",ONIONVILLE RD,STERLING,,,,564cc206e49cd03f
,,"15098",E CREEK RD,STERLING,,,,91e3a9ee6f352c19
,,"2232",ROUTE 104A,STERLING,,,,b23bc359233a190d
,,"15108",E CREEK RD,STERLING,,,,00336970c94eb69e
,,"16503",W LAKE RD,STERLING,,,,d73cca96807d875f
,,"13257",IRA STATION RD,STERLING,,,,0e6956ddd56c99ff
,,"1481",ONIONVILLE RD,STERLING,,,,4503b2c5e5d2936d
,,"1450",ONIONVILLE RD,STERLING,,,,a5aca8e2b324ed6c
,,"13298",ROUTE 38,STERLING,,,,f3ca76a03a5414f8
,,"13276",WRIGHT RD,STERLING,,,,1d65fa58af781b29
,,"559",LADUE RD,STERLING,,,,557e8d50e0bb3d98
,,"1735",LAXTON RD,STERLING,,,,da8805fc76318f71
,,"14277",FAIR HAVEN RD,STERLING,,,,b1908c0fce92f2b7
,,"572",FINTCHES CORNERS RD,STERLING,,,,f0067d29ea3360a7
,,"14151",WILDE RD,STERLING,,,,d46d6a8a07d8461b
,,"14890",STERLING VALLEY RD,STERLING,,,,a583de65c9d24463
,,"545",OLD STATE 104 RD,STERLING,,,,ad660eb1c4f0efd1
,,"15532",ROUTE 104,STERLING,,,,429a1874f3bbdc29
,,"15723",ROUTE 104,STERLING,,,,7c5fe8e88f987a40
,,"1804",MARONEY RD,STERLING,,,,ca0042bdc886f498
,,"15141",KENT RD,STERLING,,,,57dc2f5213149851
,,"14199",ACRE RD,STERLING,,,,924ee97dc568c3f2
,,"14295",FAIR HAVEN RD,STERLING,,,,2029e7f27da4df33
,,"14278",ACRE RD,STERLING,,,,8b6921d191a46ce4
,,"14228",MARTVILLE RD,STERLING,,,,8133c367126aecd3
,,"15557",MCINTYRE RD,STERLING,,,,6d5489f2552097bf
,,"1112",OLD STATE RD,STERLING,,,,87da73cb154f265c
,,"15658",ROUTE 104,STERLING,,,,f3c118ce2bb7eeb6
,,"1106",ROUTE 104A,STERLING,,,,cdd9ef3f757ac9f4
,?,"14027",ROUTE 38,STERLING,,,,ba65a3ccd1da4c4d
,,"1778",STERLING STATION RD,STERLING,,,,7648c3031544d8be
,,"32",SUNSET HILL,STERLING,,,,38ecf9e32240e940
,,"25",SUTTERBY RD,STERLING,,,,1b870b96e059ddc7
,,"14491",WESTSIDE DR,STERLING,,,,16e534080a25ff85
,,"382",HILL TOP RD,STERLING,,,,7928cb24bf246abe
,,"15679",ROUTE 104,STERLING,,,,6d04d0e720e919eb
,,"14979",JUNIPER HILL RD,STERLING,,,,3029201cdd60480f
,,"15116",ROUTE 104,STERLING,,,,b8ec9c6592f19a33
,,"13546",MCGIBBEN RD,STERLING,,,,e5aac8b3759b2367
,,"1246",STERLING STATION RD,STERLING,,,,a3154a88a9ad17b0
,,"14823",CENTER RD,STERLING,,,,4e12b4f7f9685787
,,"1879",ENO RD,STERLING,,,,00892dca64891460
,,"15026",JUNIPER HILL RD,STERLING,,,,604b9b21ae9953c9
,,"13902",ROUTE 38,STERLING,,,,f00e303e13d1dbeb
,,"13669",MCGIBBEN RD,STERLING,,,,32f519b540df9e84
,,"612",FINTCHES CORNERS RD,STERLING,,,,7128aa24310c0035
,,"14024",COSGROVE RD,STERLING,,,,032950a160756122
,,"1887",ENO RD,STERLING,,,,8a3ffc5c9324c45b
,,"1818",ROUTE 3,STERLING,,,,9e4bc8a334765a6f
,,"13685",MCGIBBEN RD,STERLING,,,,e9d8b9660fbb5a7e
,,"1154",FINTCHES CORNERS RD,STERLING,,,,4aaef1ed107af02b
,,"13878",MARTVILLE RD,STERLING,,,,83c5cc67c788812e
,,"1545",ONIONVILLE RD,STERLING,,,,7224f23308d52dc0
,,"13269",IRA STATION RD,STERLING,,,,b6adfeb279ac1214
,,"13268",IRA STATION RD,STERLING,,,,48372658cab70069
,,"15372",ROUTE 104,STERLING,,,,5be6026212a56916
,,"1599",FINTCHES CORNERS RD,STERLING,,,,b7340eff4127c268
,,"1600",FINTCHES CORNERS RD,STERLING,,,,57e668294b610886
,,"13807",ROUTE 38,STERLING,,,,dc591357605706f0
,,"13806",ROUTE 38,STERLING,,,,47ca056fe6f4101c
,,"14123",COSGROVE RD,STERLING,,,,5a658b7a5d5e2fbe
,,"14122",COSGROVE RD,STERLING,,,,a5484cf29f440114
,,"1423",STERLING STATION RD,STERLING,,,,00c02e2ff09a17df
,,"1422",STERLING STATION RD,STERLING,,,,cdb091e62e6af456
,,"808",SIMMONS RD,STERLING,,,,b8108c22ea53283d
,,"16373",IRWIN RD,STERLING,,,,7103ec5179aefd48
,,"906",STEVENS RD,STERLING,,,,0de78539820281da
,,"1392",OLD STATE RD,STERLING,,,,71cd53a0e3771cb1
,,"16269",ONTARIO SHORES DR,STERLING,,,,567d137fbbe8dd2d
,,"15631",FIRE LANE 2,STERLING,,,,90dbecb4c7167f4a
,,"1132",ROUTE 104A,STERLING,,,,d2e4832d9d6a013c
,,"14987",JUNIPER HILL RD,STERLING,,,,7dea6f2e802ab84c
,,"978",FINTCHES CORNERS RD,STERLING,,,,9fbe4f6b8a19b1c9
,,"1638",ROUTE 104A,STERLING,,,,4367f89ec0945ae8
,,"14911",W BAY RD,STERLING,,,,314d45fb751c44d3
,,"16325",ONTARIO SHORES DR,STERLING,,,,87f2bbb72f7b0b9e
,,"14853",KENT RD,STERLING,,,,f4342b4745bd0d00
,,"920",STEVENS RD,STERLING,,,,f18f68c80b67a7f4
,,"1081",STERLING STATION RD,STERLING,,,,648c0e2acfc67012
,,"13639",MCGIBBEN RD,STERLING,,,,ebc8920535079737
,,"16222",ONTARIO SHORES DR,STERLING,,,,b7fee1a97510c9fa
,,"15439",MCINTYRE RD,STERLING,,,,16d6d692d7853dcb
,,"974",ROUTE 104A,STERLING,,,,efdd66709c6ccdcb
,,"13138",SANFORD RD,STERLING,,,,62a6e9e61637db2b
,,"15670",FIRE LANE 2A,STERLING,,,,7df3fb2bb1792da5
,,"14485",WESTSIDE DR,STERLING,,,,f22aca212a1e0df5
,,"14015",ROUTE 38,STERLING,,,,cc57365375dca3cf
,,"1853",ROUTE 3,STERLING,,,,0d0d3fee7e8f82a8
,,"467",OLD STATE 104 RD,STERLING,,,,89e8963f43afd36c
,,"15990",IRWIN RD,STERLING,,,,fc3a03c5a3409469
,,"16171",IRWIN RD,STERLING,,,,9ec86e905442df6a
,,"13806",MARTVILLE RD,STERLING,,,,0cbdd499003832a6
,,"13952",HUMPHREY RD,STERLING,,,,73555eabe2c1403f
,,"1577",MCFARLAND RD,STERLING,,,,9cdbabc5534f1c8d
,,"13619",MCGIBBEN RD,STERLING,,,,cf056f3d076aac65
,,"15865",IRWIN RD,STERLING,,,,f7cebdd7c2accb33
,,"13978",ACRE RD,STERLING,,,,f4b528e871339098
,,"861",OLD STATE RD,STERLING,,,,37e3ec0201e42a52
,,"13869",COSGROVE RD,STERLING,,,,5ccc84e899e389a7
,,"15547",MCINTYRE RD,STERLING,,,,389993b8812cf151
,,"13657",MCGIBBEN RD,STERLING,,,,001ff33ea6f1d655
,,"1396",MCFARLAND RD,STERLING,,,,d9f63f16fed3da53
,,"1042",FINTCHES CORNERS RD,STERLING,,,,5868918d8103837a
,,"38",NEAL CIR,STERLING,,,,3bb99df5df4bf4ca
,,"1601",GRAY RD,STERLING,,,,31429b343ef2d7df
,,"1602",GRAY RD,STERLING,,,,6300e3d71f56a686
,,"13298",WRIGHT RD,STERLING,,,,7c494196ce528ce3
,,"308",SHAFER RD,STERLING,,,,cc6fd088c63a44e0
,,"11",STERLING PINES TRL,STERLING,,,,12330bc02e2e38fb
,,"12",STERLING PINES TRL,STERLING,,,,e4a6db66344f926a
,,"14",STERLING PINES TRL,STERLING,,,,dde1b0ff6c852a4e
,,"15",STERLING PINES TRL,STERLING,,,,23bc05cf06d31e7d
,,"27",STERLING PINES TRL,STERLING,,,,10f87569540d30ac
,,"26",STERLING PINES TRL,STERLING,,,,69350d34945b2692
,,"25",STERLING PINES TRL,STERLING,,,,758ab20213a9a7f8
,,"15775",IRWIN RD,STERLING,,,,8828b87a4fc6a1ee
,,"1773",PARKHURST RD,STERLING,,,,56301ed2c60d2c07
,,"1566",MARSH RD,STERLING,,,,d52f0bdaad5f4633
,,"1625",MARSH RD,STERLING,,,,f41e516c32c1b0f5
,,"1684",STERLING STATION RD,STERLING,,,,06f86c4e4275b636
,,"1394",CURTIS CO OP RD,STERLING,,,,b17398656012fbf7
,,"15596",ROUTE 104,STERLING,,,,e6b02e3c1584d826
,,"14296",ACRE RD,STERLING,,,,6b5d42cbb05199ba
,,"827",STEVENS RD,STERLING,,,,e44f760776cb82d3
,,"1366",CURTIS CO OP RD,STERLING,,,,09c9cfc2176eab2a
,,"14903",W BAY RD,STERLING,,,,a57f546c0831db1f
,,"351",CHAMPLIN RD,SUMMERHILL,,,,be169861504192b4
,,"355",CHAMPLIN RD,SUMMERHILL,,,,79216d747b929434
,,"373",CHAMPLIN RD,SUMMERHILL,,,,9645751dbb08894c
,,"319",CHAMPLIN RD,SUMMERHILL,,,,dafdd500e8cd467f
,,"220",CHAMPLIN RD,SUMMERHILL,,,,718dd53b118820b8
,,"188",CHAMPLIN RD,SUMMERHILL,,,,e7f5fd97469079e7
,,"158",CHAMPLIN RD,SUMMERHILL,,,,c60ce7e6c4065c4a
,,"7123",HATFIELD RD,SUMMERHILL,,,,748336523572a7d6
,,"7165",HATFIELD RD,SUMMERHILL,,,,ad995f3b72b38858
,,"7219",HATFIELD RD,SUMMERHILL,,,,75702bd4d8ec5b40
,,"306",HINMAN RD,SUMMERHILL,,,,c37d9334b52a2230
,,"284",HINMAN RD,SUMMERHILL,,,,64e18c2682991565
,,"218",HINMAN RD,SUMMERHILL,,,,0c01efff649a8ac6
,,"233",HINMAN RD,SUMMERHILL,,,,94224a88868b62e3
,,"221",HINMAN RD,SUMMERHILL,,,,df2fc6d29d13665a
,,"7021",HATFIELD RD,SUMMERHILL,,,,e10907d3d2c628f0
,,"191",HINMAN RD,SUMMERHILL,,,,0b4dd00fcbc2faab
,,"268",CHAMPLIN RD,SUMMERHILL,,,,7581b7990d68a52c
,,"253",HINMAN RD,SUMMERHILL,,,,16ef5f539694a4ae
,,"249",HINMAN RD,SUMMERHILL,,,,e082a4e6f7005cee
,,"178",HINMAN RD,SUMMERHILL,,,,c3c89375a8030b1d
,,"7185",HATFIELD RD,SUMMERHILL,,,,c2bec9bef8f049d0
,,"239",SALT RD,SUMMERHILL,,,,4e2fe75fcbc8d83b
,,"6307",HOWELL RD,SUMMERHILL,,,,78454193e4da6920
,,"6269",HOWELL RD,SUMMERHILL,,,,219aa92abb65bfcf
,,"245",SALT RD,SUMMERHILL,,,,b1c227f2138b8eec
,,"6304",HOWELL RD,SUMMERHILL,,,,70e4377981574d07
,,"207",SALT RD,SUMMERHILL,,,,05afc53928c786a6
,,"6190",HOWELL RD,SUMMERHILL,,,,ee5be33eb83c52c8
,,"6085",HOWELL RD,SUMMERHILL,,,,f45d42918988687d
,,"6065",HOWELL RD,SUMMERHILL,,,,1907037347bbebd8
,,"6041",HOWELL RD,SUMMERHILL,,,,aee60ca1371b0cbb
,,"298",LICK ST,SUMMERHILL,,,,eff91d4503f978a9
,,"6215",HOWELL RD,SUMMERHILL,,,,5fc3c5fe9a2eb664
,,"6223",HOWELL RD,SUMMERHILL,,,,50b5983e9fdb1fd2
,,"353",SALT RD,SUMMERHILL,,,,64095688db1b6994
,,"316",LICK ST,SUMMERHILL,,,,274f029c0bac3568
,,"320",SALT RD,SUMMERHILL,,,,b4da2cd0eeda2738
,,"6453",MONTGOMERY RD,SUMMERHILL,,,,62809decf1fdd688
,,"6437",MONTGOMERY RD,SUMMERHILL,,,,7ea83af3601aca4c
,,"6389",MONTGOMERY RD,SUMMERHILL,,,,06033d81375fc08a
,,"6375",MONTGOMERY RD,SUMMERHILL,,,,aa63062aa5ca30d1
,,"6687",MONTGOMERY RD,SUMMERHILL,,,,f88d67015e50a22b
,,"6346",MONTGOMERY RD,SUMMERHILL,,,,489d7d5dfc6b4d03
,,"6326",MONTGOMERY RD,SUMMERHILL,,,,dc65dd8891b27222
,,"6565",MONTGOMERY RD,SUMMERHILL,,,,ac1833a5b1283de3
,,"6767",STAUBER RD,SUMMERHILL,,,,5dec5b11fa713025
,,"191",CHAMPLIN RD,SUMMERHILL,,,,71dd88092343c0ee
,,"6521",STAUBER RD,SUMMERHILL,,,,2c0665986aa687ff
,,"6527",STAUBER RD,SUMMERHILL,,,,420b7955727e8fff
,,"6535",STAUBER RD,SUMMERHILL,,,,4fda246c835dddf2
,,"6541",STAUBER RD,SUMMERHILL,,,,304b06ed60d27d4d
,,"6650",MONTGOMERY RD,SUMMERHILL,,,,7c05bef661499c92
,,"6641",MONTGOMERY RD,SUMMERHILL,,,,62d48ceab935f8f7
,,"6655",MONTGOMERY RD,SUMMERHILL,,,,ec27cb0c21cf1352
,,"6627",MONTGOMERY RD,SUMMERHILL,,,,509232eccdb1724f
,,"358",LICK ST,SUMMERHILL,,,,6a68992d0367105d
,,"98",LICK ST,SUMMERHILL,,,,e22f5316f667d3cb
,,"108",LICK ST,SUMMERHILL,,,,fb3b6118b5840a75
,,"330",SALT RD,SUMMERHILL,,,,6ecd713f6bc70f7f
,,"388",SALT RD,SUMMERHILL,,,,632d098cf464d9cf
,,"141",SALT RD,SUMMERHILL,,,,ad61cb55b24acbc9
,,"6594",MONTGOMERY RD,SUMMERHILL,,,,f8891c2883d7b5b6
,,"6493",STAUBER RD,SUMMERHILL,,,,a42ba4b7df815232
,,"5731",SEARS RD,SUMMERHILL,,,,ba4c035c7d6bb66c
,,"5711",HOWELL RD,SUMMERHILL,,,,13b1cae8281a41df
,,"5721",HOWELL RD,SUMMERHILL,,,,a079972f63058781
,,"5723",HOWELL RD,SUMMERHILL,,,,b4751cebb8978d2c
,,"14",STONEBRIAR LN,SUMMERHILL,,,,c10ec1363b5a9df9
,,"5737",HOWELL RD,SUMMERHILL,,,,7da9168e7afa3922
,,"10",STONEBRIAR LN,SUMMERHILL,,,,5c19f3c0547a0171
,,"4",STONEBRIAR LN,SUMMERHILL,,,,179f5b7ab88aefc5
,,"5743",HOWELL RD,SUMMERHILL,,,,8f7d89b2566be30f
,,"5741",HOWELL RD,SUMMERHILL,,,,222e500faf46d5b2
,,"6",DANN DR,SUMMERHILL,,,,d5c8ee334bca27a3
,,"5805",HOWELL RD,SUMMERHILL,,,,1f3215d2b3e98dd1
,,"5923",HOWELL RD,SUMMERHILL,,,,df45a47d1ec7b86c
,,"5913",HOWELL RD,SUMMERHILL,,,,f28b008e7fa255c6
,,"5865",HOWELL RD,SUMMERHILL,,,,150d6d453abe4599
,,"5867",HOWELL RD,SUMMERHILL,,,,af22e082270d7136
,,"5875",HOWELL RD,SUMMERHILL,,,,5d5e727f1ed35dc2
,,"5903",HOWELL RD,SUMMERHILL,,,,6a2b4a2f231d9b90
,,"6017",SEARS RD,SUMMERHILL,,,,d6781c31de373ede
,,"4",DANN DR,SUMMERHILL,,,,e9c69858d1bc82e0
,,"343",LICK ST,SUMMERHILL,,,,8138a09b2bed5b49
,,"5955",HOWELL RD,SUMMERHILL,,,,02e762b920cc6d6b
,,"6864",CREECH RD,SUMMERHILL,,,,c984954ea43aaad5
,,"6858",CREECH RD,SUMMERHILL,,,,65d58264b2bd79f2
,,"6888",CREECH RD,SUMMERHILL,,,,bf4267ca2c96bedb
,,"709",LAKE COMO RD,SUMMERHILL,,,,"300d021863404028"
,,"694",LAKE COMO RD,SUMMERHILL,,,,b168d04eb75b61cc
,,"676",LAKE COMO RD,SUMMERHILL,,,,ca0c93e9180d3a95
,,"660",LAKE COMO RD,SUMMERHILL,,,,82521c7a0d51ea4e
,,"7048",CREECH RD,SUMMERHILL,,,,888c510264e7ea8a
,,"7151",CREECH RD,SUMMERHILL,,,,59293d755d37da45
,,"7159",CREECH RD,SUMMERHILL,,,,58aff8de51524c9f
,,"7199",CREECH RD,SUMMERHILL,,,,b3f639212ac1adca
,,"7179",CREECH RD,SUMMERHILL,,,,e7aa0011b114532f
,,"7174",CREECH RD,SUMMERHILL,,,,20b1f2e41e3e8ed6
,,"7160",CREECH RD,SUMMERHILL,,,,0eb225026061d3ac
,,"7180",CREECH RD,SUMMERHILL,,,,478a2c6a8afad73f
,,"14833",ROUTE 90,SUMMERHILL,,,,6b7a9cfb5cbea983
,,"14855",ROUTE 90,SUMMERHILL,,,,d21f17c2fa22cc7b
,,"14841",ROUTE 90,SUMMERHILL,,,,d663aada94e56cb3
,,"14814",ROUTE 90,SUMMERHILL,,,,45359e503a01d01f
,,"14822",ROUTE 90,SUMMERHILL,,,,a581442f91d45cb6
,,"14813",ROUTE 90,SUMMERHILL,,,,0825d87e945d2f80
,,"14761",ROUTE 90,SUMMERHILL,,,,56a63c0d48d814e6
,,"14727",ROUTE 90,SUMMERHILL,,,,1e8a16f9331011d4
,,"14747",ROUTE 90,SUMMERHILL,,,,2e3d321278cbb02b
,,"14780",ROUTE 90,SUMMERHILL,,,,e73387267bd1b9ac
,,"14683",ROUTE 90,SUMMERHILL,,,,e30041ba91e41a6b
,,"439",HINMAN RD,SUMMERHILL,,,,674e0aaba0e6d4c8
,,"445",HINMAN RD,SUMMERHILL,,,,7109d3c5ae706445
,,"417",HINMAN RD,SUMMERHILL,,,,aa850ddb89a6d93c
,,"14698",ROUTE 90,SUMMERHILL,,,,754fac4b0a41e9e0
,,"14666",ROUTE 90,SUMMERHILL,,,,2f67c0fef21a0a72
,,"14670",ROUTE 90,SUMMERHILL,,,,c7f4768f54c16393
,,"383",HINMAN RD,SUMMERHILL,,,,46bec9d291ffe0ee
,,"365",HINMAN RD,SUMMERHILL,,,,485205c6cee87fea
,,"356",CHAMPLIN RD,SUMMERHILL,,,,24cab981c6e7d555
,,"338",CHAMPLIN RD,SUMMERHILL,,,,a51da1ba88378c2b
,,"14482",ROUTE 90,SUMMERHILL,,,,154edc5f41c4c696
,,"14487",ROUTE 90,SUMMERHILL,,,,155995027c6d30a4
,,"586",CHAMPLIN RD,SUMMERHILL,,,,5af204b5365de946
,,"500",CHAMPLIN RD,SUMMERHILL,,,,f797374d853d858c
,,"14467",ROUTE 90,SUMMERHILL,,,,7ce213cf8db6789b
,,"14519",ROUTE 90,SUMMERHILL,,,,e5a3e23fcaac41de
,,"551",LAKE COMO RD,SUMMERHILL,,,,bbb0ec3e977cdbcf
,,"517",LAKE COMO RD,SUMMERHILL,,,,43afda9ae5689ce5
,,"525",LAKE COMO RD,SUMMERHILL,,,,8ced4375bfd60aeb
,,"539",LAKE COMO RD,SUMMERHILL,,,,5a856e076c078312
,,"524",LAKE COMO RD,SUMMERHILL,,,,800d4f1e22fd5329
,,"540",LAKE COMO RD,SUMMERHILL,,,,aaa7db1bb9ed21f3
,,"581",LAKE COMO RD,SUMMERHILL,,,,97215d4d7ff8cbbb
,,"571",LAKE COMO RD,SUMMERHILL,,,,bf7c5da306c9868a
,,"583",LAKE COMO RD,SUMMERHILL,,,,28ad270714648620
,,"589",LAKE COMO RD,SUMMERHILL,,,,26666e30b96233eb
,,"674",CHAMPLIN RD,SUMMERHILL,,,,530315050869d2f6
,,"689",LAKE COMO RD,SUMMERHILL,,,,d657fb47c08d9bb6
,,"7076",CREECH RD,SUMMERHILL,,,,dbf692137aca9e2b
,,"14795",ROUTE 90,SUMMERHILL,,,,18aba132cf0a95a0
,,"14787",ROUTE 90,SUMMERHILL,,,,4076a20bc4122b29
,,"482",LAKE COMO RD,SUMMERHILL,,,,7beb710055b2f574
,,"471",LAKE COMO RD,SUMMERHILL,,,,7833fb25e11aa610
,,"372",HINMAN RD,SUMMERHILL,,,,4acd60731e0e76d0
,,"384",CHAMPLIN RD,SUMMERHILL,,,,1c40e4336a40b589
,,"14490",ROUTE 90,SUMMERHILL,,,,5b0cf27d2d2b63a5
,,"566",CHAMPLIN RD,SUMMERHILL,,,,2fc0c523c16a438b
